text,category,label,sub_category
beta rape ki baat mat kar jub sheela rani delhi ko loot rahi thi tub wahan bohot rape hue the humari party fas sakti hai,no_category,0,no_sub_category
nai fokat ka hate nai chahiye srk ke liye,no_category,0,no_sub_category
thank god mulle tera rape nahi hua bol bhi le mulle jai shree ram,no_category,0,no_sub_category
phir chae wo ander se hate kre,no_category,0,no_sub_category
nawaz sharif ko btao k punjab police theek krle taaake chotu gang se muqabla krske take pornographic videos na bne taaake rape aaik shehar mae aik saal mae na hooo take rape pore punjab mae aik saaal mae na hoo,no_category,0,no_sub_category
agr cong hq mein rape hua toh pappu k chamche jisse rape hua us bechari ko bhul jayenge aur is point pr sibal ko bhejenge ki proof ko null n void karwane ki koshish karo coz chupkr banaya gya tha,no_category,0,no_sub_category
bibi pakistan kya sirf bomb banane ke liye or bakriyo ko rape karne ke liye banaya tha nation theory bhool gayi aap,no_category,0,no_sub_category
baajirao mastani was a diff film and that movie was based on their love storyaur ek film ko aap log itnaa seriously le rahein hainjo itne rape cases aur auraton ke saath jo dush karam hotey hain uske liye toh aap log koi morcha nahin nikalate,no_category,0,no_sub_category
tumhara rape kab hua tha kiran jii aur kitne saalo ho raha hai apko report karwana chahiye be brave aage bado inspiration bano,no_category,0,no_sub_category
haryana mein rape cases ho rahe hai uske against tune aaj tk kuch nahi kiya hoga aur yahan tu apni marwa raha hai,no_category,0,no_sub_category
bhai isko malum hai ki iski maa bhahen ki ashram mein ijjat kheli ja rahi hai per kya kare inke waha rape ki prashad bolte hai,no_category,0,no_sub_category
bahut hua yarr women k samman ki bat karne vale itihas ki bad me bate karo present me kitne rape hote hai tab kaha so jate hoo non sense,no_category,0,no_sub_category
hes good yaar pata nhi bechare ko kyun hate aati hai,no_category,0,no_sub_category
jo veerangana nahin raheee uskein liyeh johar karna chhatein ho aur ji veer aurtein rape ho rahee hain co zinda gain unkey liyeh kuch karro,no_category,0,no_sub_category
arre waah osama bin laden k aulaad aaj terrorism pe gyaan pel rhe hai,no_category,0,no_sub_category
bubarak ho izzat dhak li abhi unki izzat bhi bacha lo jinka har do din me rape ho raha hai hypocrites padmavati padmavaat,no_category,0,no_sub_category
par fir bhi har din rape hota hai har din bharat ke kisi na kisi kone me koi khilji hai jo kisi padmini pe aankh lagae hue hai uss ke lie koi protest kyu nahi karta tab koi khilji ko saja sunane ki maang kyu nahi karta padmaavat,no_category,0,no_sub_category
vartman ko bachana utna hi zaroori hai jitna ki itihas koto fir kyu koi sawal nahi karta jab har saal sekdo auraton ko jauhar karna padta haikhud ko rape se bachane ke lie aaj bhi sekdo auraten suicide karti hai padmaavat,no_category,0,no_sub_category
kisika fan hona matlb dusre ko hate karna kab se ho gaya,no_category,0,no_sub_category
r e bhaijan puri dyniya janta hei ki pakistan ka har ek moholla terrorist hub hei is baat ko leke kaheka jhagra pakistan to hua hi tha terrorism ke liye aj yahan saraswati puja hei hume puja karne do,no_category,0,no_sub_category
karani sena ko rupiya chahiye de de sanjay leela mamla pura ho jayega e log jab ladkio pe rape hota hai tab kaha so jate hai,no_category,0,no_sub_category
am going to watch padmavaatno matter wat my love fore deepika n ranveer and my respect for ranipadmini will never endkarnisenadelhi desh ki bahu betiyon me izzat ke liye lado bharat bandh tab karo jab desh me kisi ladki ka shoshan horape ho,no_category,0,no_sub_category
hume aapse deshbhagti ka certificate ni chahiye aap haryana mai honrhe rape pe bhi kuch bolo ya apni naakami chhupane k liye iss film ka sahara le rhe ho khattarasarkaarkemantri,no_category,0,no_sub_category
tumari koi apni ladki hai jab uska rape hoga tab mai kaunga ki rape toh salo se ho rahe hai you darty women,no_category,0,no_sub_category
yhan bat hate ki horhi hai,no_category,0,no_sub_category
aarz kiya hai station peh gaadi aksar late hoti hai station peh gaadi aksar late hoti hai jisse love hota hai ussi se hate hoti hai mera rudy ishqbaaaz,no_category,0,no_sub_category
apny bachon k sth rape kar k unko maar k kisi koodday men nhi phenktay,no_category,0,no_sub_category
naaaa hate chai,no_category,0,no_sub_category
rape ke liye koi bjp ya congress jimewaar nhi heske liye pura samaj jimmewar hai,no_category,0,no_sub_category
apka i hate you qubool hai baar qubool haihamesha ke liye qubool hai,no_category,0,no_sub_category
aisa na i lovee youu u cant hate me mujhe pata hai,no_category,0,no_sub_category
pehlay aap inhein rape murder say tou bacha lein,no_category,0,no_sub_category
aap do loogo ki din purani conversation ko stalk kr k apnay hate comments leave kar rahi hain meiney aap ki conversation me jaa k nahi likha aur na hee koi mean baat kahi,no_category,0,no_sub_category
desh me tum bhi hu khud bhi kuch karo ke pehle tak kitne rape huwe hai,no_category,0,no_sub_category
lekin bachho se rape normal ghatna nahi hai bachho se rape par phansi ki saja ho aisa kanun bane,no_category,0,no_sub_category
everybody ignores such brutal rape cases,no_category,0,no_sub_category
ye hai bjp walo ki akal koi isko puccho iski khud ki beti ka rape hoga tab bhi yahi bayan degi kya,no_category,0,no_sub_category
jali ko aag kehte hai buji ko rakh kehte hai jo apni maa bhahen ka rape kare aur rape karway use bhagwi hindutva kehte hai,no_category,0,no_sub_category
news channel mein pata raha hai us suvar ne apni bhahen pooja ka rape kiya hai ek aur jhoot akhir zahil gatar chap kari kya sakta hai,no_category,0,no_sub_category
tere bhagwi baap ki maa ka rape konse baba ne kara,no_category,0,no_sub_category
betiyoon ka rape ho raha hai lekin aap toh apne aish aaram me mast haidesh ko bewakoofiyaan banate banate abhi maan nahin bhara kya sahebg nahin hua adarsh nahin hua mopalwar free axis bank free and pm saheb on world tourdesh sharminda hai ki aapko suna aur chuna,no_category,0,no_sub_category
ek movie ne logo ko gyan gyani bana diya haryana me rape horahe hai kabhi uske liye b lecture dedijiye ya beti bheno ke liye guru gyan khatam hogua apke pass,no_category,0,no_sub_category
sanbhu fir bhikari ban gaya aur usko crore pati banewale bhi bhikari ban gay kyu har ghar mein sanbhu balatakari apni bhahen ka rape kar raha hai,no_category,0,no_sub_category
kya huva apni bhahen ka rape kar raha hai kya sanbhu ki taraha,no_category,0,no_sub_category
rape karwa jake apni amma ka are mein bol kyu raha hu vo pehle se hi rape pirit hai,no_category,0,no_sub_category
hindustan ke tamam log chahte h ke jis trah se auraton ke upar crime bhadr rha h gang rape ke waqia ho rha iske liye central govt wali modi sarkar strong law bnaye,no_category,0,no_sub_category
sab k dil ki baat aisi he hai koi working saturdays sey pyar nahi kerta we hate them,no_category,0,no_sub_category
ladki rape karne k liye bani hai,no_category,0,no_sub_category
days rape in haryana,no_category,0,no_sub_category
alhumdulillah we love khan or ha saal say jo log parliament kay sath rape ker rahey hai uska bhe jawab dai do pehlay,no_category,0,no_sub_category
th feb ko aisa rape hoga mu dhikane layak nai rahega tu,no_category,0,no_sub_category
dear gulenaghmakhan main aapki bahut badi fan hu kyonki aapne mujhe aarshi aur mere rikara jaise itni intense jodi di but still now i hate you kyonki aapne mere rikara ko mujhse in liya ab se main aapki fan nahi hun,no_category,0,no_sub_category
naah hate word galat hai me hate nahi karti inko but trust me mujhe acche se pta tha koi na koi shilpa ka fan mujhe bolega but aapko bta du ye bahut funny way me bola hai but jo shilpa ke fans nd pr hina ke liye show ke baad bhi bakwaas kar rahe hai na uska kya,no_category,0,no_sub_category
rape and woman persecution ke khilaf awaz toh uthate hi hai iska matlab yeh nahi kisi aur ke khilaf awaz na uthae waise bata du film ka virodh bhi rapist aur womans kidnaper khilji ke wajah se hi hai,no_category,0,no_sub_category
i really hate when girls call me bhai,no_category,0,no_sub_category
i also hate shikas,no_category,0,no_sub_category
lagao jhute shivraj mai i hate mama,no_category,0,no_sub_category
bhrasht media ne lakho logon ka mansik rape kiya jo shareerik rape se jara bhi kam nahi haiboguscaseonbapuji,no_category,0,no_sub_category
kitni jali hui ho shilpa ko kitna hate karti ho ki apne maase bhi pyaar karna bhul gayee nashukree kahi ki,no_category,0,no_sub_category
sir aap kam acha krte ho but economy ko side rakh kr dekhe toh roj news mein rape ki news hoti hai usko bhi consider kijiye,no_category,0,no_sub_category
armaan ko baarish me bighne k baad wala nahana nahi pasand thts why he hate rain,no_category,0,no_sub_category
o madam kirronkherbjp aapke ghar me ho rahe honge rape salon se free fund mein desh ko kyun badnam karti ho sharm ni ati maafi mango,no_category,0,no_sub_category
bhai i never hate any religion baaki koi kuch bhi smjhe,no_category,0,no_sub_category
abe chacha anupampkher ye kya bol rahi hain aunty sikandar ko bhi rape karna sikhaya hai kya chi chi,no_category,0,no_sub_category
jo padmavat ka virodh kar rahe ha aise hi log apni bahan betiyo ko dikchit jaise baba ko saup dete rape karne ke liyeaise logo ko kya kahe,no_category,0,no_sub_category
eisi bat nahi hei ek chij band ho jaye to rape lagbhag khatam ho jayege wah hei sharab ka bikna,no_category,0,no_sub_category
thk hai iska rape kro phr hum bhi bolenge ki rape to hote rehte hn,no_category,0,no_sub_category
accha ji kahaan hai wo anupam naam ka kutta jo bahut bhonka tha nirbhaya rape hone par,no_category,0,no_sub_category
oye afghanistaniyo ki najaayez aulaad apne prophet ki randi ayesha ko puch uska rape kyu kiya tha,no_category,0,no_sub_category
sir jirape saal ki bacchi ka ho ya saal ki ladki karape to rape haior har rape ki ek hi sazaa honi chahiyevo hai sare aam fasi,no_category,0,no_sub_category
tum toh sur ko apna najayez baap manate ho jo roz tumaahri maa kaa rape karta hai taki tum paida ho sako,no_category,0,no_sub_category
khawajay tum ko kyun itni mirch lag rahi hai tum sab nay parliment ki aj tak konsi izzat ki hai isko to rape he tum or tumharay jesay logo may kia hai or aj tum he iski izzat k rakhwalay ban rahay ho zyada bhasgan na do or jao ja k prize bond nikelwao apnay,no_category,0,no_sub_category
maine aapko ulta sidh nahi bola jaise aap bol rahe hain mai kyun meri jubaan gandi karu aisa bol kar aur jo log thodi si baat par ulta sidha bol sakte hain unke liye kaya padmavati aur kaya kisi rape ki hui bachi ki chinta,no_category,0,no_sub_category
o chawal mullayzabardast dance hai u r v talented dance karna gunah nahinbachon ko rape karna gunah hai,no_category,0,no_sub_category
air jo rape ho rahe h kabhi us par bhi bolo,no_category,0,no_sub_category
gomata ka rape karna wala hindu nahi hai,no_category,0,no_sub_category
bigg boss jitna imp nhi hai fans jitna imp hai nd vikas ne fans kamaye hai mataji ke fandom jaise nhi hai jo apne hi fandom se ladte rahate haishame on you shilpa fandom grow upwaise mataji plz yeh ladne wale logo ke liye live aa jao warna ek dusre ka murder karege yeh log,no_category,0,no_sub_category
tu randi sirf sanbhu laal ki sister banke usse rape karwa sakti hai,no_category,0,no_sub_category
ab hina fanz mere bhai ki fake id bnake ghum rhe i hate them,no_category,0,no_sub_category
tum log apna dekho na yaha kyu aaye hum log apna enjoy kar rahe hai jo tumlog ko nahi aata tumahre mata ne sirf hate karna sikhaya hai na sad,no_category,0,no_sub_category
agar usi tarah rape ke liye kiya hota to aaj desh ke haalat kuch alag hote,no_category,0,no_sub_category
sabse bada dhokha to mere naam ka istemal hai jiske bharose rajneet se juda wo gujarat khone ke dar se congress se seat baant liye matlab jati kisi bhi desh ke liye terrorism se kam nhi demonetised notes ka channel real estate alcohol fuel par gst nahi pads par hai,no_category,0,no_sub_category
bhai humane desh main terrorism ka ek hi colour hai baaki saab public sentiments hai jaihind indiarising,no_category,0,no_sub_category
kya chutiyapa hai fir kal peepli live wale mulla director ko kyu bari kar diya rape case me,no_category,0,no_sub_category
ye farzi hai ye lac jumla tha achhedin gale ki hadi hai gst main congress ka hath hai demonitisation awara hai gdp down technical error haichai pokoda vikas hai aug main bache marte hai haryana main rape fake haibc phir tum sab k mar rahe ho,no_category,0,no_sub_category
koi bhi rape ho saja phasi hi honi chahiye,no_category,0,no_sub_category
yayyyyyy koi to aya hate my,no_category,0,no_sub_category
news dekhle pata chal jayega jiska rape hua woh mare bahen toh nhi thi but mujhe farq padta hain our ajj kya rozz dekh case mileage,no_category,0,no_sub_category
aag tav kuo nhi lagta jab years ki ladki ko rape hota hai,no_category,0,no_sub_category
great aap jaise hi himmat wali lady ki jarurat hai jo film ke liye nahi apne hakk ke liye haryana mein ho gang rape ho raha hai in sab ke liye jauhar kare gov jarur aur hamre society sunega,no_category,0,no_sub_category
sir aap haryana me ho rahe rape ton dekhe haryana,no_category,0,no_sub_category
ajay so ramdas vill and post nawar ka nibasi hai jisne ek year ki ladki rape kiya hai aur us ladki ke parents bahut ghabraye huye hai ajay ke ghar bale dhamki de rahe hai case bapas lelo nhi to ham kisi ko nhi chhodenge so ham sab gav basi ka nivedan hai ki us papi ko kadi se,no_category,0,no_sub_category
rabid is so old buddha makeup se buddha jawaan bantaa hai ab buddha jawaan bachi alia ko bhi nahi chodega buddhe much toh buddape aur apne karnaame ke chalte bachi alia ko toh chod deta jo bachi ko bhi fusla liya hate buddha rk hate sonam jitni age ki gf shai thi na ki bachi alia,no_category,0,no_sub_category
bilneka ek tarika hota hai kruti aur hamesha ye hina fans ke hate n abusive replies ko rt karta hai what about that,no_category,0,no_sub_category
karnisena khuch daand ke kaam bhi kar leya karo desh me aaj bhi nabalik ke sath rape hote hai waha jaya karo virood karne,no_category,0,no_sub_category
ki jab rape yanee atyachar hota hey,no_category,0,no_sub_category
is rape pidita ke sath poora desh hona chahiye aur mahila congress is me poorta sahyog kre aur use insaf dilaye,no_category,0,no_sub_category
see againaap na apni hate nikalo uskey baad baat karengey,no_category,0,no_sub_category
muje shivika k love hate scenes chahiye balti bhar bhar k,no_category,0,no_sub_category
waise bhi aap to gobar bhakt ho dimag me bhi gobar hi bhara hai to aap kya samjhoge terrorism ka matlab,no_category,0,no_sub_category
kahe kare hamara hate bahut mehnga hai,no_category,0,no_sub_category
jo bhale ghar mein cow amma ko khate ho per bhaher logo ko bolte ho hum to bhai sakahaari hai,no_category,0,no_sub_category
apki ager saal ki beti ke sath rape hota hai to aap kya karoge ap phasi ya sirf saja rape kisi ke sath bhi ho or koei bhi kre ussse sirf or sirf phasi hi milani chaiye,no_category,0,no_sub_category
kya teri amma ka rape karne roj baba raat ko aate hai,no_category,0,no_sub_category
jake dekh teri amma ko kahi mandir to nhi gai na warna koi baba rape karke ek aur dawload kar dega,no_category,0,no_sub_category
tune apni bhahen ka rape kar raha tha to teri bhahen ka rape karne mein tere dosh bhi hoge,no_category,0,no_sub_category
teri amma ka already baba ne rape kar kiya hai,no_category,0,no_sub_category
dekh tu kitni jaldi bhage ga salo apni behan ko chor do salo kabhi bhi daru pike apni bhahen ka rape karte ho kutto madarchod,no_category,0,no_sub_category
respected pm modi ji sabse pahele to crime horahe unko rokne k liye aise kanoon banaye k koi crime hi na kare rapiest ya gang rape ko sidha phhasi ki saza ho koi bhi hamdardi na ho,no_category,0,no_sub_category
chal ab tu bata teri bhahen ko tune kitni baar rape kiya hai aur kitno ke karwaya hai,no_category,0,no_sub_category
teri amma se puch bhagwi teri amma ka kitno ne rape kiya hai,no_category,0,no_sub_category
rape ki saja se kahin ladkiyon ka rape and murder na hone lagefatafat saza aur jailzyada jarori hai,no_category,0,no_sub_category
mei secular hu mei kattar hindu nahi hu jo aankh mund kar muslim se hate karata ho,no_category,0,no_sub_category
teri sakal baba raam dev se milti hai kahi usne to teri amma ka rape nhi kiya hai,no_category,0,no_sub_category
sanbhu laal ne apni bhahen pooja ka rape kiya tha kahi vo tum to nhi,no_category,0,no_sub_category
ise lagata hai is zagade me log shilpa ko hate karenge isiliye baar baar muh marane aati hai shilpa sabase upar samaz le,no_category,0,no_sub_category
tumhare pidi bhaiya ne kya bola tha rape k baad pata hai naaur abhi ek bhi rape india k kisi kone me ho jata hai toh kitta bolte ho modi ye hai wo hai jab acche se delhi ko secure ni kr paye tumhare aka in saalon me toh kuchh toh compensate krne k liye krna parega na,no_category,0,no_sub_category
abe rape pirit aurat ke bacche haram khor kutte ke bille suvar,no_category,0,no_sub_category
ja tu apni amma ko bacha kahi uska rape to nhi ho raha hai,no_category,0,no_sub_category
rajestan police ke ye jankari di hai ki sanbhu suvar khud apni bhahen ka rape karta tha,no_category,0,no_sub_category
prakash raj pe patthar nahi barsenge so he can speak up his mind khan surname ke saath bolke dikhate wo galati se famous hote bahut jayda to trp ke liye log us statement ka rape kar dete,no_category,0,no_sub_category
talaq per kanoon badal sakta hai rape per nahi jayada jaroorat rape se bachane ki hai ya talaq se,no_category,0,no_sub_category
lakin pasand na hona aur hate karna ma farak hai,no_category,0,no_sub_category
aap se dhyaan to hate pahle,no_category,0,no_sub_category
yeh koi umar bhala hate ki,no_category,0,no_sub_category
sir mlkhattar jee kya saal sey upar walo ka rape rape nahi hota kya fansi ki saja sirf upto years kyu sab per rakho na ab rape waley b adhar card per age dekh ker rape karengey kya,no_category,0,no_sub_category
rajput ke khilaf post nhi hai ye galat soch ke khilaf hai jo supreme court ko nhi mane sena ko uksae ye desdrohi hai mgr sarkar khamosh hai agr krni sena ko fikar hai to rape hota hai uske insaaf ke lie aandolan kre naari ka samnan nhi ye apni takat dikhana chah rha hai,no_category,0,no_sub_category
la bhai raid ko aug ko dhang se rape hoga vimal sir ka,no_category,0,no_sub_category
all my close bhai logs hate deepika lekin mere liye seh lete hai,no_category,0,no_sub_category
cmohry sir beti to beti hoti hai uska umar se kya lena denaaapko sabhi rape cases k liye ye nirnay lena chahiye jab marz ek hai to medicine bhi ek honi chaahiye,no_category,0,no_sub_category
bhai chill marrdance hi kiya hai rape nai,no_category,0,no_sub_category
mantri ji kripa kar ke priority haryana mein ho rhe minor ladkiyon ke sath rape ko control laane mein karein na ki padmavat mein,no_category,0,no_sub_category
modi ji se phoocho se government job mai joining kyoo nahi ho rahi hai to modi ji baag hate hai,no_category,0,no_sub_category
modi se phoocho demonetization se desh ki cr ka nuksaan ho gaya to modi ji bhaag hate hai,no_category,0,no_sub_category
modi se phoocho oil kaa rate sassta hona chahiyemodi ji bhaag hate hai,no_category,0,no_sub_category
modi se phoocho kisaan bhooka mar raha haimodi ji bhag hate hai,no_category,0,no_sub_category
modi se phoochoharyana jal raha haimodi bhaag hate hai,no_category,0,no_sub_category
kitna apne maa baap ka naam duniya me dubayega ye pata nahi parwah hoti unki to ab tak baaz aa jata jise hate karta hai uske hi naam se attention leta hai isey apne maa baap ka naam aur kharab karna haijab tak puri tarah se unka naam nahi dubayega chain se nahi baithega,no_category,0,no_sub_category
vaise media walon ke bhi rape ke maamle saamne aate rahe hain tumhari media society ko kisne ganda kiya hua hai uska bhi report nikalo,no_category,0,no_sub_category
aap lafzo ki rani h mohotarma qalam aap ki pehchaan aur aapke ishare s saare lafz sematt hate h aapki barghaa m aur,no_category,0,no_sub_category
sc ko masooon ke saath rape karne walon ko mritudand dena chahiyeiske liye kendra se kanoon banane ka aagrah karna chahiye,no_category,0,no_sub_category
ye aur iska pati sardesairajdeep gaaliya khaane ke liye hi tweet karte hai it seems jaise hi ye kuchh bolte hainsaare log gaaliya dene lagte hainbut for bhi ye kabhi introspection nahi karte ki log hame itni hate kyu karte haini tell youcoz you are cong stooge and traitor,no_category,0,no_sub_category
nitishkumar wscid narendramodi bihar vijaipurthana police bauhat hi bada kand hone pe risvat le ke chut hai ek ladki ki kidnap kar ke rape kar ke murder kar diya gya hai vijaipurthana police mila hai mukesh kumar bade babu jo lakh rupya le ke case ko daba rha hai pictwittercomjldkoqvdt,no_category,0,no_sub_category
sar aap se hate jodkar nivedhan karta hu ki meri sister ko baramat karyor polic ko karavay karane ke aadhsh d,no_category,0,no_sub_category
loot lo mujhe itnii behen haior ye nhi ki koi bhabi bhi lekr aayei hate u all my dear behenoo,no_category,0,no_sub_category
bht hate hai yaar in k dil mein or mujhy waja nhe pata,no_category,0,no_sub_category
netanyahu is also against terrorismhe is saving his country,no_category,0,no_sub_category
manda uns hate ai,no_category,0,no_sub_category
kub tak ase hi ladkiya rape ka sikhar hoti rhya ge pm shab kub tak jin choti choti ladkiyo k sath rape kr k oun ko mar diya jata ha oun ki kay galti thi ki vo ladki thi bus jo rape krta ha oun ko year ki saja hoti h bad m oun ko chod diya jata h had h kuch to kro pmoinda,no_category,0,no_sub_category
tab tum sab khna thai jab ladkiyo ka rape ho rha tha,no_category,0,no_sub_category
kashifkhalid bhittanikhannnn hamidmirpak pichhle din me kitne child rape ke case samne aaye hain pigistan porkistan meharamzado tumhari galti kam hai kyonki tumhare paedophile suar mohammad ne khud saal ki bachchi ayesha se nikah kiya tha aur saal ki umar me,no_category,0,no_sub_category
twitter pe hi karne ka natijasirf haye hate karna rah jata hai,no_category,0,no_sub_category
bhaag i hate hina,no_category,0,no_sub_category
vikas hate hina,no_category,0,no_sub_category
vikas fans hate shilpa hina,no_category,0,no_sub_category
bichare yaha jauhar aur protest krne se peeche to hate to vaha aayenge na,no_category,0,no_sub_category
dhyan rkhan apna rape bahut ho rhe wahan,no_category,0,no_sub_category
wo rape hogye dekhtein dekhtein,no_category,0,no_sub_category
aor terrorism hum phela rahay,no_category,0,no_sub_category
tujhe religion ko terrorism se aur rakptapaan se jodane ki jaroorat nahi hai koi tera intejaar nahi kar raha hai na hi tere approvaldisapproval ki koi value hai,no_category,0,no_sub_category
aurat sirf shakl o surat or jism ki waja sy khobsorat nai lagti waja kuch aur b ha wo ye k wo picha nai kerti wo rape nai kerti wo yaktarfa mohabat me qatal nai kerti,no_category,0,no_sub_category
haan aur saal se upar wali ladkio ka rape karne pe aap rapists ko laddoo dena,no_category,0,no_sub_category
main kbhi terrorism ko religion se nhi jodta,no_category,0,no_sub_category
larkiyon kay rape may,no_category,0,no_sub_category
ek baar pakistan zaror visit karna bro lahore zaror visit karna political hate he hai hum payar karnay walay hai sharewithlove,no_category,0,no_sub_category
agar tumhara payari bahan ko koi rape kare aur private place mein chaku markar khatam karde to tum ahinsa ki mukhota pahankar oose samjao ge,no_category,0,no_sub_category
are bato agar tumhara bahan ko koi rape karke murder karde to tum ahinsa ki raste pe chalkar oose payar se samjaoge ki aur kisiko rape nakare,no_category,0,no_sub_category
to log ab saal se kam ki rape ni karenge saal se jyada ki karenge phasi se bach jayenge agar rape ko rokna hi h to sbhi rapist ko phasi do saal se km aur jyada kya,no_category,0,no_sub_category
gul bukhari sahiba sirf hate speech ki mahir hain in ka bus nai chalta warna maryam ki bait kar lain,no_category,0,no_sub_category
nahi yaar yeh shilpa ji ghar main mummy bana diya tha sabne toh maine ek example dediya chahata tha ki aap chup hojaye priyank ke baare main aur bura mat bolo mujhe pasand haina woh isiliye dil ka achha ladka hai usse hate bhi toh kar paa raha chalo chhodo aap usko bura bolo,no_category,0,no_sub_category
veed no waisay hi itna hate barh gaya hai,no_category,0,no_sub_category
sir ji i am sure chillane se kuchh valid nahi ho jata but i am more sure ki solid argument dene se bhi kuchh nahi haijinko jisko support karna hta hai wo karte hainyezidi women ke rape ke kitne solid argument chahiyepoori duniya me bataiye kitne powrful log saath hain,no_category,0,no_sub_category
sanbhu kya haal hai jo apni bhahen ka rape karta tha us jurm ko chupane ke liye ek saal ke bujurg ko piche se chura bokh ke maar diya tha,no_category,0,no_sub_category
o je rail mein to mumkin hi nahi hai rape karna dafa main nay koshish ki lekin nakam raha khsaadrafique railway minister,no_category,0,no_sub_category
wo rape nahi karti,no_category,0,no_sub_category
in one tweet i can see difference between hinduvta and hinduism no wonder jiski dp lagae usne tu dead women ka rape karne ko bola tha shakha ki paidaesh tujh jaise hindu subah durga sarswati pujte hain air raat tak kisi dusri nari ka rape kar chuke hotel hain,no_category,0,no_sub_category
han wo suit karta hai k bachiyo ka rape hota jaylog maryye corupt kuch na karydr aliya boli to suit nai krta ap ko,no_category,0,no_sub_category
ranveer singh ne rape kar dia isliye,no_category,0,no_sub_category
are mc kya cong shashan me rape nahi hota tha,no_category,0,no_sub_category
narendramodi g capital punishment for rapist ya abhi aur rape hone ka intezaar karegi sarkar,no_category,0,no_sub_category
kash ek picture muhhamad pr bhi bn jayeusne apne samne jewish mahilao ka rape kraya thakyuki ye allah ka adesh thaquran me bhi likha hissh pr film bnni chahiye,no_category,0,no_sub_category
dont worry i also love her kebal shilpa kuchh jada pasand hai or kuchh nahi koi hate nahi karta shubhangi ko,no_category,0,no_sub_category
jra haryana rape case pr bhi kuchh boliye,no_category,0,no_sub_category
anyway aap kro jai meem jai bheem ka nara buland aisa hi jogendra nath mandal ne kiya tha me brahmin aapko tu b khde to manuwad najar aa jata h muslim chun chun k maar rhe h rape b ker dete h to aapko bhaichara njr aata h jio bahadur jio,no_category,0,no_sub_category
aaj akhil ko rape ki baat bhi bata di dil p ek bojh tha halka ho gaya hai,no_category,0,no_sub_category
rape ka matlab rape hai chahe vo kisi bhi age ki ho please age ki divar na khadi karen,no_category,0,no_sub_category
make jalannya hate hate peanterin,no_category,0,no_sub_category
par saal se kam ka ladka rape kare toh faasi nahi milegi,no_category,0,no_sub_category
mlkhattar saal se kam wali ka rape kroge toh fansigood,no_category,0,no_sub_category
toh saal se upr wali kisi ki maa beti nhi hai ya unko rape ho koi fark ni,no_category,0,no_sub_category
nimrasohail hate humari larki tu batman hai,no_category,0,no_sub_category
kaabil ka rape jo huauska yaadein abhi am taaza hai beechara eesliye roraha haiaur krish ki bhi bayenge koi na koiab yeh direct retire hoga,no_category,0,no_sub_category
jawaharyadavbjp sir ye saal kya hota rape ki saja keval faasi ab wo kisi b age ki ladki kyu na ho,no_category,0,no_sub_category
bhaiyuuuuuuuuuutumhe kuch pta bhi h ki nhihamare yha savan or sakrat jrur diye hate h or tum bhul gye hmesa ki trh pictwittercomxpglrokew,no_category,0,no_sub_category
wo peecha nhi krti wo rape nhi krti wo yaktarfa mohabbat m qatal nhi krti,no_category,0,no_sub_category
adhay loog wahan hate mail bhejtay hain,no_category,0,no_sub_category
ek hi rastaa hai reppist ke saat jo saudi arabia me hota hai yaha per b karo yakeen mano phir koi rape nahi hogaa,no_category,0,no_sub_category
tere ma ka bhosada sorry sache dil se duwa tere ghar ki aurat behen ka rape hojaye nange nach dikho or tu apne ka rs mein dena ka kaam karega,no_category,0,no_sub_category
din mai badi gang rape jis mai se ki student thi ki student ki student thi,no_category,0,no_sub_category
jab tak rape ki saza fansi nahi hogi tab tak kanoon ka khauf nahi hogasakht kanoon kyon nahi ban raha hai ye bhi sochne wali baat hai,no_category,0,no_sub_category
apne hate thoda kum karwaana,no_category,0,no_sub_category
yogi g kuch toh bolo itne rape up ho rahe kya yahin vikas hai,no_category,0,no_sub_category
sir ji yeh sab toh tik hai but haryana rape ke baad garv mlkhattar,no_category,0,no_sub_category
madeehanaqvi kasur punjab me rape cases me jali police muqablon me masom nojwanon ko maarna idher be koi bolay ga,no_category,0,no_sub_category
dekhti hu kab tak hate karti hai,no_category,0,no_sub_category
chup hojaohate nai sikaty,no_category,0,no_sub_category
are m not her pa or advocate menu ki lena karo hate starting me meko bhi acchi nhi lagti thi phir lagne lag gayi aur fav ho gayi,no_category,0,no_sub_category
iss desh me rape to kar sakte hai lekin rapist ko thappad nahi maar sakte,no_category,0,no_sub_category
jis chutiye ka bhai hi rape ka criminal case khel rha haiwo kvi v against hi rahega,no_category,0,no_sub_category
des me kitne rape hote haikya kabhi rajput ne talvar nikalkar rajput sharma nibhaya,no_category,0,no_sub_category
bhai ht padhogang ka bhanda fod hua haifake rape ki report karke vasooli karne vaale cases the,no_category,0,no_sub_category
kya zainab baby k rape se sare paki rapist ho gye hai gal ker di pyi hai,no_category,0,no_sub_category
grammar nazi to vo hona chahiye na jise grammar se hi hate ho correct karne ka habbit wale ko to allied forces kehna chahiye,no_category,0,no_sub_category
jo hai hi ni awein usko le k dimagh khate hain,no_category,0,no_sub_category
jab bhartiya mari ki asmita roj rapists dwara tar tar hoti hai tab apki raksha karne ki kshamta kahan chali jati hai sabse jyada rape rajasthan me hote hain aaj ki dekhiyehazar saal purani kahaniyon se prerna leejiye,no_category,0,no_sub_category
sir lovehate relationship ke bare mein aap ka kya vichar hai pictwittercomkqpgaf,no_category,0,no_sub_category
